"FACILITY_ID","POINT_ID","AIRPORT_CODE","AIRPORT_CODE2","AMTRAK_STATION_CODE","FERRY_TERMINAL_CODE","RAIL_ID","BIKE_ID","DATE_UPDATED","ADDRESS","CITY","STATE","ZIPCODE","METRO_AREA","FACILITY_NAME","LONGITUDE","LATITUDE","POINT_LON","POINT_LAT","FACILITY_TYPE","FERRY_TRANSIT","FERRY_INTERCITY","BUS_TRANSIT","BUS_INTERCITY","BUS_CODE_SHARE","BUS_SUPPLEMENTAL","RAIL_INTERCITY","RAIL_COMMUTER","RAIL_HEAVY","RAIL_LIGHT","AIR_SERVICE","BIKE_SHARE","BIKE_SYSTEM_ID","BIKE_SYSTEM","WEBSITE","NOTES","DATA_SOURCE","INTERCITY_SERVICE","TRANSIT_SERVICE","CBSA_CODE","CBSA_TYPE","MODES_SERVING","MODE_BUS","MODE_AIR","MODE_RAIL","MODE_FERRY","MODE_BIKE",
"TX7990110",9832,"","","",,"","bcycle_elpaso_3473",2016-08-17,"One Ballpark Plaza","El Paso","TX","79901","El Paso TX","Ballpark West Durango",-106.493410,31.758390,-106.493410,31.758390,12,3,3,0,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,0,21340,1,1,0,0,0,0,1,
"TX7990111",9833,"","","",,"","bcycle_elpaso_3474",2016-08-17,"300 N Oregon","El Paso","TX","79901","El Paso TX","San Jacinto Plaza",-106.488590,31.759550,-106.488590,31.759550,12,3,3,1,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,1,21340,1,2,1,0,0,0,1,
"TX7990112",9834,"","","",,"","bcycle_elpaso_3475",2016-08-17,"500 E.San Antonio Street","El Paso","TX","79901","El Paso TX","El Paso County Courthouse",-106.483950,31.758770,-106.483950,31.758770,12,3,3,2,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,0,21340,1,1,0,0,0,0,1,
"TX7990201",9281,"","","",,"","bcycle_elpaso_3296",2016-07-05,"100 W Riio Grande Avenue","El Paso","TX","79902","El Paso TX","EPCC",-106.493580,31.763240,-106.493580,31.763240,12,3,3,0,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,0,21340,1,1,0,0,0,0,1,
"TX7990202",9282,"","","",,"","bcycle_elpaso_3300",2016-07-05,"111 W University Ave","El Paso","TX","79902","El Paso TX","Oregon & University",-106.501010,31.772930,-106.501010,31.772930,12,3,3,1,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,1,21340,1,2,1,0,0,0,1,
"TX7990203",9829,"","","",,"","bcycle_elpaso_3470",2016-08-17,"3350 Sun Bowl Dr.","El Paso","TX","79902","El Paso TX","UTEP Sun Bowl Drive North",-106.509310,31.782890,-106.509310,31.782890,12,3,3,0,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,0,21340,1,1,0,0,0,0,1,
"TX7990204",9830,"","","",,"","bcycle_elpaso_3471",2016-08-17,"501 W. Schuster Street","El Paso","TX","79902","El Paso TX","UTEP Academic Services",-106.502090,31.766630,-106.502090,31.766630,12,3,3,1,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,1,21340,1,2,1,0,0,0,1,
"TX7990205",9831,"","","",,"","bcycle_elpaso_3472",2016-08-17,"1299 Yandell Street","El Paso","TX","79902","El Paso TX","Mundy Park",-106.501260,31.763920,-106.501260,31.763920,12,3,3,0,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,0,21340,1,1,0,0,0,0,1,
"TX7992501",6257,"ELP","","",,"","",2016-04-16,"6701 Convair Dr","El Paso","TX","79925","El Paso TX","El Paso Intl",-106.377810,31.806670,-106.377810,31.806670,1,3,3,1,0,3,3,0,3,3,3,1,0,0,"","www.elpasointernationalairport.com","Served by Sunmetro buses.","www.elpasotexas.gov/sunmetro/default.asp",1,1,21340,1,2,1,1,0,0,0,
"TX7996801",9283,"","","",,"","bcycle_elpaso_3299",2016-07-05,"500 W University Avenue","El Paso","TX","79968","El Paso TX","UTEP Library",-106.504850,31.767820,-106.504850,31.767820,12,3,3,0,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,0,21340,1,1,0,0,0,0,1,
"TX7996802",9835,"","","",,"","bcycle_elpaso_3476",2016-08-17,"2200 Sun Bowl Drive","El Paso","TX","79968","El Paso TX","UTEP Sun Bowl Drive South",-106.507120,31.770480,-106.507120,31.770480,12,3,3,0,0,3,3,0,3,3,3,0,1,8,"El Paso B-cycle","elpaso.bcycle.com/","","elpaso.bcycle.com/",0,0,21340,1,1,0,0,0,0,1,
"UT8052416",10406,"","","",,"","",2016-09-14,"1360 W 500 South","Vernal","UT","80524","Vernal UT","KFC",-109.555060,40.448140,-109.555060,40.448140,2,3,3,3,1,3,3,3,3,3,3,0,3,0,"","","Served by Greyhound Lines","www.greyhound.com",1,0,46860,2,1,1,0,0,0,0,
"UT8132103",10447,"","","",,"","",2016-09-14,"1673 Highland Dr","Park City","UT","81321","Summit Park UT","",-111.538960,40.722830,-111.538960,40.722830,2,3,3,1,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound Lines","www.greyhound.com",1,1,44920,2,1,1,0,0,0,0,
"UT8400301",10569,"","","",,"","",2016-09-14,"57 N 900 West","American Fork","UT","84003","Provo-Orem UT","Park and Ride",-111.822495,40.377620,-111.822495,40.377620,2,3,3,0,1,3,3,0,3,3,3,3,3,0,"","","Served by St George Express","stgeorgeexpress.com",1,0,39340,1,1,1,0,0,0,0,
"UT8401501",6258,"","","",,"","",2016-04-16,"1250 S State St","Clearfield","UT","84015","Ogden-Clearfield UT","Clearfield Station",-112.007600,41.095700,-112.007600,41.095700,11,3,3,1,0,0,3,3,1,3,3,3,3,0,"","","Served by Frontrunner Commuter Rail and UTA Transit buses.","www.rideuta.com",0,1,36260,1,2,1,0,1,0,0,
"UT8402001",10501,"","","",,"","",2016-09-14,"12292 S Lone Peak Pkwy","Draper","UT","84020","Salt Lake City UT","7 Eleven Station",-111.895700,40.527405,-111.895700,40.527405,2,3,3,1,1,0,3,0,0,3,0,0,0,0,"","","Served by St George Express","stgeorgeexpress.com",1,1,41620,1,1,1,0,0,0,0,
"UT8402101",6260,"","","",,"","",2016-09-16,"655 W Main St","Duchesne","UT","84021","","Gateway 66",-110.412100,40.163500,-110.412100,40.163500,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound Lines","www.greyhound.com",1,0,,0,1,1,0,0,0,0,
"UT8402501",6261,"","","",,"","",2016-04-16,"450 N 850 W","Farmington","UT","84025","Ogden-Clearfield UT","Farmington Station",-111.899500,40.983300,-111.899500,40.983300,11,3,3,1,0,0,3,3,1,3,3,3,3,0,"","","Served by Frontrunner Commuter Rail and UTA Transit buses.","www.rideuta.com",0,1,36260,1,2,1,0,1,0,0,
"UT8403201",6263,"","","",,"","",2016-09-16,"1590 S Hwy 40","Heber City","UT","84032","Heber UT","",-111.408700,40.487800,-111.408700,40.487800,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound Lines","www.greyhound.com",1,0,25720,2,1,1,0,0,0,0,
"UT8404101",6264,"","","",,"","",2016-04-16,"500 S Main St","Layton","UT","84041","Ogden-Clearfield UT","Layton Station",-111.965000,41.056700,-111.965000,41.056700,11,3,3,1,0,0,3,3,1,3,3,3,3,0,"","","Served by Frontrunner Commuter Rail and UTA Transit buses.","www.rideuta.com",0,1,36260,1,2,1,0,1,0,0,
"UT8404701",6265,"","","",,"2139","",2016-04-16,"7720 SOUTH","Midvale","UT","84047","Salt Lake City UT","MIDVALE CENTER (7720 S) TRAX",-111.893400,40.610600,-111.893400,40.610600,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8405802",6267,"","","",,"","",2016-09-16,"1355 Sandhill Rd","Orem","UT","84058","Provo-Orem UT","",-111.711700,40.271400,-111.711700,40.271400,2,3,3,1,1,3,3,0,3,3,3,3,3,0,"","","Served by St George Express; Utah Transit Authority","stgeorgeexpress.com; www.rideuta.com",1,1,39340,1,1,1,0,0,0,0,
"UT8405803",10571,"","","",,"","",2016-09-14,"152 S State St","Orem","UT","84058","Provo-Orem UT","",-111.693920,40.294630,-111.693920,40.294630,2,3,3,1,1,3,3,0,3,3,3,3,3,0,"","","Served by Tufesa","search.gotobus.com",1,1,39340,1,1,1,0,0,0,0,
"UT8406601",6268,"","","",,"","",2016-09-16,"151 Hwy 40","Myton","UT","84066","","",-109.989700,40.293600,-109.989700,40.293600,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound Lines","www.greyhound.com",1,0,,0,1,1,0,0,0,0,
"UT8406602",11341,"","","",,"","",2016-09-14,"296 E 200","Roosevelt","UT","84066","","Jiffy Enterprises Inc",-109.987372,40.302122,-109.987372,40.302122,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Greyhound Lines","www.greyhound.com",1,0,,0,1,1,0,0,0,0,
"UT8407001",6269,"","","",,"","",2016-09-16,"150 W 10600 S","Sandy","UT","84070","Salt Lake City UT","",-111.894000,40.558800,-111.894000,40.558800,2,3,3,1,1,0,3,0,0,3,0,0,0,0,"","","Served by St George Express; Aztec Shuttle; Utah Transit Authority","stgeorggeeexpress.com; www.rideuta.com",1,1,41620,1,1,1,0,0,0,0,
"UT8407002",6270,"","","",,"2140","",2016-04-16,"E 9400 S","Sandy","UT","84070","Salt Lake City UT","Sandy Expo Station",-111.886300,40.581400,-111.886300,40.581400,8,3,3,2,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail.","www.rideuta.com/",0,1,41620,1,1,0,0,1,0,0,
"UT8407003",6271,"","","",,"2140","",2016-04-16,"E 9000 South","Sandy","UT","84070","Salt Lake City UT","HISTORIC SANDY (9000 S) TRAX",-111.885700,40.589300,-111.885700,40.589300,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8407004",6272,"","","",,"2141","",2016-04-16,"10000 South","Sandy","UT","84070","Salt Lake City UT","SANDY CIVIC CTR (10000 S) TRAX",-111.896200,40.569800,-111.896200,40.569800,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8407801",6273,"VEL","","",,"","",2016-04-16,"825 S 500 E","Vernal","UT","84078","Vernal UT","Vernal",-109.509920,40.440920,-109.509920,40.440920,1,3,3,3,0,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.airnav.com",1,0,46860,2,1,0,1,0,0,0,
"UT8408701",6275,"","","",,"","",2016-04-16,"750 S 800 W","Woods Cross","UT","84087","Ogden-Clearfield UT","Woods Cross Station",-111.901600,40.883800,-111.901600,40.883800,11,3,3,1,0,0,3,3,1,3,3,3,3,0,"","","Served by Frontrunner Commuter Rail and UTA Transit buses.","www.rideuta.com",0,1,36260,1,2,1,0,1,0,0,
"UT8410101",376,"","","SLC",,"","",2016-04-16,"300-340 S 600 West","Salt Lake City","UT","84101","Salt Lake City UT","Salt Lake City Central Station",-111.902380,40.762020,-111.904266,40.762616,10,3,3,1,1,1,3,1,1,3,1,0,1,0,"","","Served by Amtrak; Greyhound; Rimrock; Utah Transit Authority buses; TRAX light rail and Frontrunner Commuter Rail.","www.amtrak.com; www.greyhound.com; www.rideuta.com.",1,1,41620,1,3,1,0,1,0,1,
"UT8410102",376,"","","SLB",,"","",2016-09-16,"300 S 600 W","Salt Lake City","UT","84101","Salt Lake City UT","Greyhound Bus Station",-111.908000,40.762400,-111.904266,40.762616,2,3,3,1,1,1,3,1,1,3,1,0,1,0,"","","Served by Greyhound Lines as Amtrak Thruway; Utah Transit Authority","www.greyhound.com; www.amtrak.com; www.rideuta.com",1,1,41620,1,3,1,0,1,0,1,
"UT8410103",6277,"","","",,"2146","",2016-04-16,"150 W SOUTH TEMPLE","Salt Lake City","UT","84101","Salt Lake City UT","TEMPLE SQUARE TRAX",-111.895300,40.769400,-111.896200,40.769285,8,3,3,1,0,0,3,0,0,3,1,0,1,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,3,1,0,1,0,1,
"UT8410104",6278,"","","",,"2145","",2016-04-16,"301 W South Temple","Salt Lake City","UT","84101","Salt Lake City UT","ARENA TRAX",-111.899800,40.769200,-111.899920,40.769170,8,3,3,1,0,0,3,0,0,3,1,0,1,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,3,1,0,1,0,1,
"UT8410105",6279,"","","",,"2144","",2016-04-16,"180 W 1300 South","Salt Lake City","UT","84101","Salt Lake City UT","BALLPARK (1300 S) TRAX",-111.896300,40.741700,-111.896300,40.741700,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410106",6280,"","","",,"2155","",2016-04-16,"100 S Main","Salt Lake City","UT","84101","Salt Lake City UT","CITY CENTER (100 S) TRAX",-111.891200,40.767100,-111.891220,40.766840,8,3,3,1,0,0,3,0,0,3,1,0,1,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,3,1,0,1,0,1,
"UT8410107",6281,"","","",,"2143","",2016-04-16,"450 S Main","Salt Lake City","UT","84101","Salt Lake City UT","COURT HOUSE TRAX",-111.891300,40.759600,-111.891300,40.759600,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410108",6282,"","","",,"2154","",2016-04-16,"255 S Main","Salt Lake City","UT","84101","Salt Lake City UT","GALLIVAN PLAZA TRAX",-111.891100,40.763600,-111.891470,40.763490,8,3,3,1,0,0,3,0,0,3,1,0,1,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,3,1,0,1,0,1,
"UT8410109",6283,"","","",,"","",2016-04-16,"200 S 500 West","Salt Lake City","UT","84101","Salt Lake City UT","Old GreekTown TRAX Station",-111.905500,40.764900,-111.905500,40.764900,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410110",6284,"","","",,"","",2016-04-16,"900 South","Salt Lake City","UT","84101","Salt Lake City UT","900 S Station",-111.896800,40.750400,-111.896800,40.750400,8,3,3,0,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail.","www.rideuta.com/",0,1,41620,1,1,0,0,1,0,0,
"UT8410111",6285,"","","",,"","",2016-04-16,"200 S 400 West","Salt Lake City","UT","84101","Salt Lake City UT","Planetarium TRAX Station",-111.902600,40.764900,-111.902015,40.765005,8,3,3,1,0,0,3,0,0,3,1,0,1,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,3,1,0,1,0,1,
"UT8410112",376,"","","",,"","",2016-04-16,"250 S 600 West","Salt Lake City","UT","84101","Salt Lake City UT","SL Central Station",-111.908400,40.763800,-111.904266,40.762616,8,3,3,1,1,1,3,1,1,3,1,0,1,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by Amtrak; Greyhound; Rimrock; Utah Transit Authority buses; TRAX light rail and Frontrunner Commuter Rail.","www.rideuta.com/",1,1,41620,1,3,1,0,1,0,1,
"UT8410113",376,"","","",,"","",2016-04-16,"300-340 S 600 West","Salt Lake City","UT","84101","Salt Lake City UT","Salt Lake City Central Station",-111.902380,40.762020,-111.904266,40.762616,11,3,3,1,1,1,3,1,1,3,1,0,1,0,"","","Served by Amtrak; Greyhound; Rimrock; Utah Transit Authority buses; TRAX light rail and Frontrunner Commuter Rail.","www.amtrak.com; www.greyhound.com; www.rideuta.com.",1,1,41620,1,3,1,0,1,0,1,
"UT8410114",7454,"","","",,"","bcycle_greenbikeslc_2251",2016-07-05,"6 S. Main St.","Salt Lake City","UT","84101","Salt Lake City UT","Key Bank Station @ Temple Square",-111.891310,40.769090,-111.891310,40.769090,12,3,3,2,0,0,3,0,0,3,2,0,1,15,"GreenBikes","greenbikeslc.org","","",0,0,41620,1,1,0,0,0,0,1,
"UT8410115",7458,"","","",,"","bcycle_greenbikeslc_2259",2016-07-05,"290 S 600 W","Salt Lake City","UT","84101","Salt Lake City UT","UTA Salt Lake Central Station",-111.908100,40.763080,-111.908100,40.763080,12,3,3,1,2,2,3,2,2,3,2,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,2,1,0,0,0,1,
"UT8410116",6280,"","","",,"","bcycle_greenbikeslc_2737",2016-07-05,"136 South Main Street","Salt Lake City","UT","84101","Salt Lake City UT","Energy Development Station",-111.891550,40.766100,-111.891220,40.766840,12,3,3,1,0,0,3,0,0,3,1,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,3,1,0,1,0,1,
"UT8410117",7464,"","","",,"","bcycle_greenbikeslc_2741",2016-07-05,"200 South West Temple","Salt Lake City","UT","84101","Salt Lake City UT","Life Elevated Station @ The Salt Palace",-111.894530,40.765170,-111.894530,40.765170,12,3,3,1,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,2,1,0,0,0,1,
"UT8410118",7455,"","","",,"","bcycle_greenbikeslc_2252",2016-07-05,"147 W. Broadway","Salt Lake City","UT","84101","Salt Lake City UT","quatters Station @ The Rose",-111.895410,40.762660,-111.895410,40.762660,12,3,3,2,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,0,41620,1,1,0,0,0,0,1,
"UT8410119",6277,"","","",,"","bcycle_greenbikeslc_2400",2016-07-05,"215 West South Temple","Salt Lake City","UT","84101","Salt Lake City UT","Radisson Station 215 West South Temple",-111.897100,40.769170,-111.896200,40.769285,12,3,3,1,0,0,3,0,0,3,1,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,3,1,0,1,0,1,
"UT8410120",7461,"","","",,"","bcycle_greenbikeslc_2738",2016-07-05,"150 West 500 South","Salt Lake City","UT","84101","Salt Lake City UT","Sheraton Station",-111.895410,40.758650,-111.895410,40.758650,12,3,3,1,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,2,1,0,0,0,1,
"UT8410121",6282,"","","",,"","bcycle_greenbikeslc_2742",2016-07-05,"50 W 300 S","Salt Lake City","UT","84101","Salt Lake City UT","50 W 300 S",-111.892410,40.762830,-111.891470,40.763490,12,3,3,1,0,0,3,0,0,3,1,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,3,1,0,1,0,1,
"UT8410122",6285,"","","",,"","bcycle_greenbikeslc_2253",2016-07-05,"340 W 200 S","Salt Lake City","UT","84101","Salt Lake City UT","Union Pacific Station",-111.901430,40.765110,-111.902015,40.765005,12,3,3,1,0,0,3,0,0,3,1,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,3,1,0,1,0,1,
"UT8410123",7456,"","","",,"","bcycle_greenbikeslc_2254",2016-07-05,"90 S West Temple","Salt Lake City","UT","84101","Salt Lake City UT","Backcountry.com Station @ Visit Salt Lake",-111.894400,40.767570,-111.894400,40.767570,12,3,3,1,0,0,3,0,0,3,2,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,2,1,0,0,0,1,
"UT8410124",376,"","","",,"","bcycle_greenbikeslc_3181",2016-08-17,"300S 300W","Salt Lake City","UT","84101","Salt Lake City UT","UCAIR Station @ Pioneer Park",-111.900170,40.762840,-111.904266,40.762616,12,3,3,1,1,1,3,1,1,3,1,0,1,15,"GreenBikes","greenbikeslc.org","","",1,1,41620,1,3,1,0,1,0,1,
"UT8410125",6278,"","","",,"","bcycle_greenbikeslc_3426",2016-08-17,"300W S. Temple","Salt Lake City","UT","84101","Salt Lake City UT","300W South Temple Station",-111.900040,40.769140,-111.899920,40.769170,12,3,3,1,0,0,3,0,0,3,1,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,3,1,0,1,0,1,
"UT8410126",9866,"","","",,"","bcycle_greenbikeslc_3183",2016-08-17,"450W 100S","Salt Lake City","UT","84101","Salt Lake City UT","450W 100S Station @ Gateway",-111.903830,40.767080,-111.903830,40.767080,12,3,3,0,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,0,41620,1,1,0,0,0,0,1,
"UT8410127",9871,"","","",,"","bcycle_greenbikeslc_3425",2016-08-17,"250S 200W","Salt Lake City","UT","84101","Salt Lake City UT","250S 200W Station",-111.896690,40.763850,-111.896690,40.763850,12,3,3,2,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,0,41620,1,1,0,0,0,0,1,
"UT8410201",6286,"","","",,"2133","",2016-04-16,"600 EAST & 400 SOUTH","Salt Lake City","UT","84102","Salt Lake City UT","TROLLEY TRAX STATION",-111.874000,40.760600,-111.874000,40.760600,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410202",6287,"","","",,"2136","",2016-04-16,"1349 E 500 South","Salt Lake City","UT","84102","Salt Lake City UT","STADIUM TRAX STATION",-111.852700,40.758600,-111.852700,40.758600,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410203",6288,"","","",,"2134","",2016-04-16,"E 400 S & S 900 E","Salt Lake City","UT","84102","Salt Lake City UT","900 EAST & 400 SOUTH (TRAX)",-111.865300,40.760600,-111.865300,40.760600,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410204",9867,"","","",,"","bcycle_greenbikeslc_3184",2016-08-17," 100S 500E","Salt Lake City","UT","84102","Salt Lake City UT"," 100S 500E Station",-111.876640,40.767440,-111.876640,40.767440,12,3,3,1,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,2,1,0,0,0,1,
"UT8410205",9868,"","","",,"","bcycle_greenbikeslc_3185",2016-08-17,"300S 500E","Salt Lake City","UT","84102","Salt Lake City UT","300S 500E Station",-111.876940,40.763060,-111.876940,40.763060,12,3,3,1,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,2,1,0,0,0,1,
"UT8410206",9872,"","","",,"","bcycle_greenbikeslc_3427",2016-08-17,"510S 700E","Salt Lake City","UT","84102","Salt Lake City UT","Google Fiber Station @ Trolley Square",-111.871520,40.758000,-111.871520,40.758000,12,3,3,1,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,1,41620,1,2,1,0,0,0,1,
"UT8410301",6289,"","","",,"2137","",2016-04-16,"10 N Medical Dr","Salt Lake City","UT","84103","Salt Lake City UT","MEDICAL CENTER",-111.835200,40.771900,-111.835200,40.771900,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410302",7457,"","","",,"","bcycle_greenbikeslc_2256",2016-07-05,"400 W South Temple","Salt Lake City","UT","84103","Salt Lake City UT","Fidelity Station @ The Gateway",-111.902730,40.769710,-111.902730,40.769710,12,3,3,2,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,0,41620,1,1,0,0,0,0,1,
"UT8410303",9873,"","","",,"","bcycle_greenbikeslc_3428",2016-08-17,"500W N. Temple","Salt Lake City","UT","84103","Salt Lake City UT","UTA North Temple FrontRunner Station",-111.904970,40.771850,-111.904970,40.771850,12,3,3,0,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,0,41620,1,1,0,0,0,0,1,
"UT8410401",9874,"","","",,"","bcycle_greenbikeslc_3430",2016-08-17,"669W 200S","Salt Lake City","UT","84104","Salt Lake City UT","UTA FrontLines Station",-111.911340,40.764730,-111.911340,40.764730,12,3,3,0,0,0,3,0,0,3,0,0,1,15,"GreenBikes","greenbikeslc.org","","",0,0,41620,1,1,0,0,0,0,1,
"UT8410703",6292,"","","",,"2149","",2016-04-16,"W 3900 S","Salt Lake City","UT","84107","Salt Lake City UT","MEADOWBROOK (3900 S) TRAX",-111.896600,40.687600,-111.896600,40.687600,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410704",6293,"","","",,"2151","",2016-04-16,"W 5300 S","Murray","UT","84107","Salt Lake City UT","MURRAY CENTRAL (5300 S) TRAX",-111.895500,40.660000,-111.895500,40.660000,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410705",6294,"","","",,"2150","",2016-04-16,"W 4400 S","Murray","UT","84107","Salt Lake City UT","MURRAY NORTH (4500 S) TRAX",-111.894100,40.676900,-111.894100,40.676900,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
"UT8410706",6295,"","","",,"2142","",2016-04-16,"W 6400 S","Salt Lake City","UT","84107","Salt Lake City UT","FASHION PLACE WEST (6400 S) TRAX",-111.898300,40.633500,-111.898300,40.633500,8,3,3,1,0,0,3,0,0,3,1,0,0,0,"","www.rideuta.com/mc/?page=UTA-Home-TRAX","Served by UTA TRAX light rail; and UTA bus","www.rideuta.com/",0,1,41620,1,2,1,0,1,0,0,
